*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_276 | 291         | 3316        | 0.004261  | 59688        | 51132        | 175.711340206186    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_277 | 291         | 3481        | 0.004481  | 62658        | 53772        | 184.783505154639    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_278 | 293         | 3184        | 0.004085  | 57312        | 49020        | 167.303754266212    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_279 | 290         | 3283        | 0.004217  | 59094        | 50604        | 174.496551724138    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_28  | 1293        | 15329       | 0.019656  | 275922       | 235872       | 182.422273781903    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_280 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_281 | 25          | 346         | 0.000508  | 6228         | 6096         | 243.84              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_282 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_283 | 25          | 346         | 0.000508  | 6228         | 6096         | 243.84              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_284 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_285 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_286 | 25          | 346         | 0.000508  | 6228         | 6096         | 243.84              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_287 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_288 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_289 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_29  | 1311        | 15560       | 0.019964  | 280080       | 239568       | 182.736842105263    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_290 | 147         | 1739        | 0.002328  | 31302        | 27936        | 190.040816326531    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_291 | 147         | 1574        | 0.002108  | 28332        | 25296        | 172.081632653061    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_292 | 144         | 1475        | 0.001976  | 26550        | 23712        | 164.666666666667    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_293 | 148         | 1640        | 0.002196  | 29520        | 26352        | 178.054054054054    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_294 | 144         | 1640        | 0.002196  | 29520        | 26352        | 183                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_295 | 146         | 1706        | 0.002284  | 30708        | 27408        | 187.72602739726     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_296 | 145         | 1772        | 0.002372  | 31896        | 28464        | 196.303448275862    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_297 | 152         | 1871        | 0.002504  | 33678        | 30048        | 197.684210526316    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_298 | 146         | 1541        | 0.002064  | 27738        | 24768        | 169.643835616438    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_299 | 144         | 1640        | 0.002196  | 29520        | 26352        | 183                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_30  | 1306        | 15857       | 0.02036   | 285426       | 244320       | 187.075038284839    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_300 | 148         | 1640        | 0.002196  | 29520        | 26352        | 178.054054054054    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_301 | 143         | 1673        | 0.00224   | 30114        | 26880        | 187.972027972028    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_302 | 144         | 1673        | 0.00224   | 30114        | 26880        | 186.666666666667    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_303 | 146         | 1772        | 0.002372  | 31896        | 28464        | 194.958904109589    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_304 | 143         | 1640        | 0.002196  | 29520        | 26352        | 184.27972027972     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_305 | 144         | 1607        | 0.002152  | 28926        | 25824        | 179.333333333333    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_306 | 144         | 1772        | 0.002372  | 31896        | 28464        | 197.666666666667    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_307 | 143         | 1607        | 0.002152  | 28926        | 25824        | 180.587412587413    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_308 | 143         | 1640        | 0.002196  | 29520        | 26352        | 184.27972027972     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_309 | 144         | 1805        | 0.002416  | 32490        | 28992        | 201.333333333333    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_31  | 1301        | 16451       | 0.021152  | 296118       | 253824       | 195.099154496541    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_310 | 294         | 3514        | 0.004525  | 63252        | 54300        | 184.69387755102     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_311 | 290         | 3415        | 0.004393  | 61470        | 52716        | 181.779310344828    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_312 | 287         | 3415        | 0.004393  | 61470        | 52716        | 183.679442508711    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_313 | 296         | 3349        | 0.004305  | 60282        | 51660        | 174.527027027027    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_314 | 287         | 3349        | 0.004305  | 60282        | 51660        | 180                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_315 | 287         | 3514        | 0.004525  | 63252        | 54300        | 189.198606271777    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_316 | 296         | 3481        | 0.004481  | 62658        | 53772        | 181.662162162162    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_317 | 296         | 3613        | 0.004657  | 65034        | 55884        | 188.797297297297    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_318 | 288         | 3481        | 0.004481  | 62658        | 53772        | 186.708333333333    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_319 | 288         | 3481        | 0.004481  | 62658        | 53772        | 186.708333333333    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_32  | 1321        | 15989       | 0.020536  | 287802       | 246432       | 186.549583648751    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_320 | 523         | 6244        | 0.008104  | 112392       | 97248        | 185.942638623327    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_321 | 523         | 6145        | 0.007972  | 110610       | 95664        | 182.91395793499     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_322 | 527         | 6079        | 0.007884  | 109422       | 94608        | 179.521821631879    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_323 | 518         | 6112        | 0.007928  | 110016       | 95136        | 183.660231660232    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_324 | 534         | 6244        | 0.008104  | 112392       | 97248        | 182.112359550562    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_325 | 529         | 6343        | 0.008236  | 114174       | 98832        | 186.82797731569     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_326 | 526         | 6079        | 0.007884  | 109422       | 94608        | 179.863117870722    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_327 | 532         | 6376        | 0.00828   | 114768       | 99360        | 186.766917293233    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_328 | 522         | 6079        | 0.007884  | 109422       | 94608        | 181.241379310345    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_329 | 529         | 6244        | 0.008104  | 112392       | 97248        | 183.833648393195    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_33  | 1305        | 15725       | 0.020184  | 283050       | 242208       | 185.6               |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_330 | 851         | 10337       | 0.013331  | 186066       | 159972       | 187.981198589894    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_331 | 864         | 10172       | 0.013111  | 183096       | 157332       | 182.097222222222    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_332 | 864         | 10106       | 0.013023  | 181908       | 156276       | 180.875             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_333 | 852         | 9743        | 0.012539  | 175374       | 150468       | 176.605633802817    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_334 | 850         | 10172       | 0.013111  | 183096       | 157332       | 185.096470588235    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_335 | 867         | 10634       | 0.013727  | 191412       | 164724       | 189.993079584775    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_336 | 847         | 10469       | 0.013507  | 188442       | 162084       | 191.362455726092    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_337 | 854         | 10601       | 0.013683  | 190818       | 164196       | 192.266978922717    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_338 | 856         | 10502       | 0.013551  | 189036       | 162612       | 189.967289719626    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_339 | 858         | 10139       | 0.013067  | 182502       | 156804       | 182.755244755245    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_34  | 1308        | 15626       | 0.020052  | 281268       | 240624       | 183.963302752294    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_340 | 513         | 6442        | 0.008368  | 115956       | 100416       | 195.74269005848     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_341 | 515         | 6046        | 0.00784   | 108828       | 94080        | 182.679611650485    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_342 | 521         | 6343        | 0.008236  | 114174       | 98832        | 189.696737044146    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_343 | 531         | 6343        | 0.008236  | 114174       | 98832        | 186.124293785311    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_344 | 519         | 6343        | 0.008236  | 114174       | 98832        | 190.42774566474     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_345 | 522         | 6046        | 0.00784   | 108828       | 94080        | 180.229885057471    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_346 | 529         | 6178        | 0.008016  | 111204       | 96192        | 181.837429111531    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_347 | 518         | 6376        | 0.00828   | 114768       | 99360        | 191.814671814672    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_348 | 520         | 6244        | 0.008104  | 112392       | 97248        | 187.015384615385    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_349 | 524         | 6376        | 0.00828   | 114768       | 99360        | 189.618320610687    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_35  | 1293        | 15461       | 0.019832  | 278298       | 237984       | 184.055684454756    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_350 | 293         | 3349        | 0.004305  | 60282        | 51660        | 176.313993174061    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_351 | 289         | 3184        | 0.004085  | 57312        | 49020        | 169.61937716263     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_352 | 297         | 3547        | 0.004569  | 63846        | 54828        | 184.606060606061    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_353 | 291         | 3250        | 0.004173  | 58500        | 50076        | 172.082474226804    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_354 | 293         | 3349        | 0.004305  | 60282        | 51660        | 176.313993174061    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_355 | 290         | 3283        | 0.004217  | 59094        | 50604        | 174.496551724138    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_356 | 295         | 3712        | 0.004789  | 66816        | 57468        | 194.806779661017    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_357 | 302         | 3580        | 0.004613  | 64440        | 55356        | 183.298013245033    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_358 | 287         | 4042        | 0.005229  | 72756        | 62748        | 218.634146341463    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_359 | 290         | 3316        | 0.004261  | 59688        | 51132        | 176.31724137931     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_36  | 1305        | 15230       | 0.019524  | 274140       | 234288       | 179.531034482759    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_360 | 1286        | 15296       | 0.019612  | 275328       | 235344       | 183.00466562986     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_361 | 1277        | 15659       | 0.020096  | 281862       | 241152       | 188.842599843383    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_362 | 1306        | 15626       | 0.020052  | 281268       | 240624       | 184.245022970904    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_363 | 1321        | 15758       | 0.020228  | 283644       | 242736       | 183.75170325511     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_364 | 1322        | 16220       | 0.020844  | 291960       | 250128       | 189.204236006051    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_365 | 1296        | 15296       | 0.019612  | 275328       | 235344       | 181.592592592593    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_366 | 1315        | 16319       | 0.020976  | 293742       | 251712       | 191.415969581749    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_367 | 1311        | 15197       | 0.01948   | 273546       | 233760       | 178.306636155606    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_368 | 1309        | 15098       | 0.019348  | 271764       | 232176       | 177.368983957219    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_369 | 1313        | 15791       | 0.020272  | 284238       | 243264       | 185.273419649657    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_37  | 1297        | 15527       | 0.01992   | 279486       | 239040       | 184.302235929067    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_370 | 62          | 763         | 0.001039  | 13734        | 12468        | 201.096774193548    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_371 | 62          | 763         | 0.001039  | 13734        | 12468        | 201.096774193548    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_372 | 62          | 664         | 0.000907  | 11952        | 10884        | 175.548387096774    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_373 | 62          | 763         | 0.001039  | 13734        | 12468        | 201.096774193548    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_374 | 62          | 763         | 0.001039  | 13734        | 12468        | 201.096774193548    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_375 | 62          | 664         | 0.000907  | 11952        | 10884        | 175.548387096774    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_376 | 62          | 796         | 0.001083  | 14328        | 12996        | 209.612903225806    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_377 | 62          | 796         | 0.001083  | 14328        | 12996        | 209.612903225806    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_378 | 62          | 796         | 0.001083  | 14328        | 12996        | 209.612903225806    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_379 | 62          | 730         | 0.000995  | 13140        | 11940        | 192.58064516129     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_38  | 1299        | 16022       | 0.02058   | 288396       | 246960       | 190.115473441109    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_380 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_381 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_382 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_383 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_384 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_385 | 25          | 346         | 0.000508  | 6228         | 6096         | 243.84              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_386 | 25          | 379         | 0.000552  | 6822         | 6624         | 264.96              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_387 | 25          | 346         | 0.000508  | 6228         | 6096         | 243.84              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_388 | 25          | 346         | 0.000508  | 6228         | 6096         | 243.84              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_389 | 25          | 346         | 0.000508  | 6228         | 6096         | 243.84              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_39  | 1317        | 15395       | 0.019744  | 277110       | 236928       | 179.899772209567    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_390 | 288         | 3448        | 0.004437  | 62064        | 53244        | 184.875             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_391 | 289         | 3745        | 0.004833  | 67410        | 57996        | 200.678200692042    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_392 | 300         | 3481        | 0.004481  | 62658        | 53772        | 179.24              |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_393 | 298         | 3481        | 0.004481  | 62658        | 53772        | 180.442953020134    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_394 | 291         | 3415        | 0.004393  | 61470        | 52716        | 181.154639175258    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_395 | 288         | 3646        | 0.004701  | 65628        | 56412        | 195.875             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_396 | 287         | 3547        | 0.004569  | 63846        | 54828        | 191.038327526132    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_397 | 295         | 3613        | 0.004657  | 65034        | 55884        | 189.437288135593    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_398 | 293         | 3877        | 0.005009  | 69786        | 60108        | 205.146757679181    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_399 | 291         | 3283        | 0.004217  | 59094        | 50604        | 173.896907216495    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_40  | 847         | 10106       | 0.013023  | 181908       | 156276       | 184.505312868949    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_400 | 531         | 6640        | 0.008632  | 119520       | 103584       | 195.073446327684    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_401 | 522         | 5980        | 0.007752  | 107640       | 93024        | 178.206896551724    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_402 | 514         | 6046        | 0.00784   | 108828       | 94080        | 183.035019455253    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_403 | 522         | 6475        | 0.008412  | 116550       | 100944       | 193.379310344828    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_404 | 525         | 6343        | 0.008236  | 114174       | 98832        | 188.251428571429    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_405 | 520         | 6046        | 0.00784   | 108828       | 94080        | 180.923076923077    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_406 | 513         | 6112        | 0.007928  | 110016       | 95136        | 185.450292397661    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_407 | 525         | 5947        | 0.007708  | 107046       | 92496        | 176.182857142857    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_408 | 528         | 6013        | 0.007796  | 108234       | 93552        | 177.181818181818    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_409 | 523         | 6178        | 0.008016  | 111204       | 96192        | 183.923518164436    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_41  | 853         | 10139       | 0.013067  | 182502       | 156804       | 183.826494724502    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_410 | 292         | 3382        | 0.004349  | 60876        | 52188        | 178.72602739726     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_411 | 290         | 3448        | 0.004437  | 62064        | 53244        | 183.6               |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_412 | 293         | 3283        | 0.004217  | 59094        | 50604        | 172.709897610922    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_413 | 288         | 3547        | 0.004569  | 63846        | 54828        | 190.375             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_414 | 299         | 3646        | 0.004701  | 65628        | 56412        | 188.66889632107     |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_415 | 287         | 3580        | 0.004613  | 64440        | 55356        | 192.878048780488    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_416 | 288         | 3448        | 0.004437  | 62064        | 53244        | 184.875             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_417 | 295         | 3481        | 0.004481  | 62658        | 53772        | 182.277966101695    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_418 | 292         | 3283        | 0.004217  | 59094        | 50604        | 173.301369863014    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_419 | 287         | 3415        | 0.004393  | 61470        | 52716        | 183.679442508711    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_42  | 855         | 10337       | 0.013331  | 186066       | 159972       | 187.101754385965    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_420 | 63          | 796         | 0.001083  | 14328        | 12996        | 206.285714285714    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_421 | 62          | 664         | 0.000907  | 11952        | 10884        | 175.548387096774    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_422 | 64          | 730         | 0.000995  | 13140        | 11940        | 186.5625            |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_423 | 62          | 829         | 0.001127  | 14922        | 13524        | 218.129032258065    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_424 | 62          | 796         | 0.001083  | 14328        | 12996        | 209.612903225806    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_425 | 62          | 763         | 0.001039  | 13734        | 12468        | 201.096774193548    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_426 | 62          | 697         | 0.000951  | 12546        | 11412        | 184.064516129032    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_427 | 62          | 829         | 0.001127  | 14922        | 13524        | 218.129032258065    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_428 | 64          | 763         | 0.001039  | 13734        | 12468        | 194.8125            |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_429 | 62          | 763         | 0.001039  | 13734        | 12468        | 201.096774193548    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_43  | 837         | 10370       | 0.013375  | 186660       | 160500       | 191.756272401434    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_430 | 287         | 3415        | 0.004393  | 61470        | 52716        | 183.679442508711    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_431 | 289         | 3316        | 0.004261  | 59688        | 51132        | 176.927335640138    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_432 | 290         | 3415        | 0.004393  | 61470        | 52716        | 181.779310344828    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_433 | 293         | 3514        | 0.004525  | 63252        | 54300        | 185.324232081911    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_434 | 288         | 3448        | 0.004437  | 62064        | 53244        | 184.875             |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_435 | 291         | 3481        | 0.004481  | 62658        | 53772        | 184.783505154639    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_436 | 293         | 3481        | 0.004481  | 62658        | 53772        | 183.522184300341    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_437 | 295         | 3382        | 0.004349  | 60876        | 52188        | 176.908474576271    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_438 | 298         | 3349        | 0.004305  | 60282        | 51660        | 173.355704697987    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_439 | 295         | 3316        | 0.004261  | 59688        | 51132        | 173.328813559322    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_44  | 860         | 10304       | 0.013287  | 185472       | 159444       | 185.4               |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_440 | 144         | 1640        | 0.002196  | 29520        | 26352        | 183                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_441 | 144         | 1805        | 0.002416  | 32490        | 28992        | 201.333333333333    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_442 | 146         | 1673        | 0.00224   | 30114        | 26880        | 184.109589041096    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_443 | 147         | 1904        | 0.002548  | 34272        | 30576        | 208                 |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_444 | 144         | 1706        | 0.002284  | 30708        | 27408        | 190.333333333333    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_445 | 147         | 1640        | 0.002196  | 29520        | 26352        | 179.265306122449    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_446 | 145         | 1838        | 0.00246   | 33084        | 29520        | 203.586206896552    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_447 | 145         | 1772        | 0.002372  | 31896        | 28464        | 196.303448275862    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_448 | 143         | 1607        | 0.002152  | 28926        | 25824        | 180.587412587413    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_449 | 143         | 1838        | 0.00246   | 33084        | 29520        | 206.433566433566    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_45  | 852         | 10040       | 0.012935  | 180720       | 155220       | 182.183098591549    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_450 | 293         | 3679        | 0.004745  | 66222        | 56940        | 194.334470989761    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_451 | 291         | 3250        | 0.004173  | 58500        | 50076        | 172.082474226804    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_452 | 290         | 3448        | 0.004437  | 62064        | 53244        | 183.6               |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_453 | 293         | 3745        | 0.004833  | 67410        | 57996        | 197.938566552901    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_454 | 294         | 3712        | 0.004789  | 66816        | 57468        | 195.469387755102    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_455 | 293         | 3514        | 0.004525  | 63252        | 54300        | 185.324232081911    |* 
*|************|*************|*************|***********|**************|**************|*********************|* 
*| values_456 | 289         | 3217        | 0.004129  | 57906        | 49548        | 171.446366782007    |* 
